Order Date,Quantity,Sales,Profit,Discount,Quantity_Lag_1,Quantity_Lag_2,Quantity_Rolling_Mean_3,Sales_Lag_1,Profit_Lag_1,Month,Year,Week_of_Year,Sub-Category
2014-08-10,10,889.92,148.74,0.13333333333333333,0.0,13.0,7.333333333333333,0.0,0.0,8,2014,32,Phones
2014-08-17,6,386.26,44.78,0.2,10.0,0.0,7.666666666666667,889.92,148.74,8,2014,33,Phones
2014-08-24,9,143.64,10.77,0.2,6.0,10.0,5.333333333333333,386.26,44.78,8,2014,34,Phones
2014-08-31,7,1007.94,75.6,0.2,9.0,6.0,8.333333333333334,143.64,10.77,8,2014,35,Phones
2014-09-07,11,1826.56,159.68,0.20000000000000004,7.0,9.0,7.333333333333333,1007.94,75.6,9,2014,36,Phones
2014-09-14,14,2344.2,100.05000000000001,0.23333333333333336,11.0,7.0,9.0,1826.56,159.68,9,2014,37,Phones
2014-09-21,20,2477.34,874.1500000000001,0.12000000000000002,14.0,11.0,10.666666666666666,2344.2,100.05000000000001,9,2014,38,Phones
2014-09-28,2,83.98,31.49,0.2,20.0,14.0,15.0,2477.34,874.1500000000001,9,2014,39,Phones
2014-10-05,10,1475.6,129.66,0.2,2.0,20.0,12.0,83.98,31.49,10,2014,40,Phones
2014-10-12,21,2077.4300000000003,198.3,0.20000000000000004,10.0,2.0,10.666666666666666,1475.6,129.66,10,2014,41,Phones
2014-10-19,8,1512.53,374.45,0.1,21.0,10.0,11.0,2077.4300000000003,198.3,10,2014,42,Phones
2014-10-26,5,383.96,38.4,0.2,8.0,21.0,13.0,1512.53,374.45,10,2014,43,Phones
2014-11-02,18,3809.85,508.59000000000003,0.15000000000000002,5.0,8.0,11.333333333333334,383.96,38.4,11,2014,44,Phones
2014-11-09,18,1915.51,550.8100000000001,0.10000000000000002,18.0,5.0,10.333333333333334,3809.85,508.59000000000003,11,2014,45,Phones
2014-11-16,29,2712.43,371.55,0.14285714285714285,18.0,18.0,13.666666666666666,1915.51,550.8100000000001,11,2014,46,Phones
2014-11-23,39,7173.130000000001,1613.64,0.1111111111111111,29.0,18.0,21.666666666666668,2712.43,371.55,11,2014,47,Phones
2014-11-30,24,4386.49,-350.44000000000005,0.23333333333333336,39.0,29.0,28.666666666666668,7173.130000000001,1613.64,11,2014,48,Phones
2014-12-07,26,1769.3999999999999,161.22,0.20000000000000004,24.0,39.0,30.666666666666668,4386.49,-350.44000000000005,12,2014,49,Phones
2014-12-14,8,806.34,50.4,0.2,26.0,24.0,29.666666666666668,1769.3999999999999,161.22,12,2014,50,Phones
2014-12-21,19,1786.7999999999997,186.68,0.2,8.0,26.0,19.333333333333332,806.34,50.4,12,2014,51,Phones
2014-12-28,10,992.04,68.52,0.2,19.0,8.0,17.666666666666668,1786.7999999999997,186.68,12,2014,52,Phones
2015-01-04,28,1706.05,128.85000000000002,0.2285714285714286,10.0,19.0,12.333333333333334,992.04,68.52,1,2015,1,Phones
2015-01-11,17,1867.27,379.14,0.05,28.0,10.0,19.0,1706.05,128.85000000000002,1,2015,2,Phones
2015-01-18,0,0.0,0.0,0.0,17.0,28.0,18.333333333333332,1867.27,379.14,1,2015,3,Phones
2015-01-25,0,0.0,0.0,0.0,0.0,17.0,15.0,0.0,0.0,1,2015,4,Phones
2015-02-01,5,587.35,-137.04000000000002,0.4,0.0,0.0,5.666666666666667,0.0,0.0,2,2015,5,Phones
2015-02-08,12,449.27,59.01,0.15000000000000002,5.0,0.0,1.6666666666666667,587.35,-137.04000000000002,2,2015,6,Phones
2015-02-15,16,2633.58,456.76000000000005,0.13333333333333333,12.0,5.0,5.666666666666667,449.27,59.01,2,2015,7,Phones
2015-02-22,0,0.0,0.0,0.0,16.0,12.0,11.0,2633.58,456.76000000000005,2,2015,8,Phones
2015-03-01,0,0.0,0.0,0.0,0.0,16.0,9.333333333333334,0.0,0.0,3,2015,9,Phones
2015-03-08,0,0.0,0.0,0.0,0.0,0.0,5.333333333333333,0.0,0.0,3,2015,10,Phones
2015-03-15,13,1435.6999999999998,142.16,0.15000000000000002,0.0,0.0,0.0,0.0,0.0,3,2015,11,Phones
2015-03-22,12,2243.42,283.46,0.12000000000000002,13.0,0.0,4.333333333333333,1435.6999999999998,142.16,3,2015,12,Phones
2015-03-29,0,0.0,0.0,0.0,12.0,13.0,8.333333333333334,2243.42,283.46,3,2015,13,Phones
2015-04-05,18,1218.21,160.29000000000002,0.15000000000000002,0.0,12.0,8.333333333333334,0.0,0.0,4,2015,14,Phones
2015-04-12,16,3050.02,844.5899999999999,0.05,18.0,0.0,10.0,1218.21,160.29000000000002,4,2015,15,Phones
2015-04-19,23,2793.6,298.97,0.2,16.0,18.0,11.333333333333334,3050.02,844.5899999999999,4,2015,16,Phones
2015-04-26,6,400.76,46.769999999999996,0.2,23.0,16.0,19.0,2793.6,298.97,4,2015,17,Phones
2015-05-03,26,1754.47,-281.22,0.2,6.0,23.0,15.0,400.76,46.769999999999996,5,2015,18,Phones
2015-05-10,7,56.84,-13.020000000000001,0.4,26.0,6.0,18.333333333333332,1754.47,-281.22,5,2015,19,Phones
2015-05-17,2,222.38,16.68,0.2,7.0,26.0,13.0,56.84,-13.020000000000001,5,2015,20,Phones
2015-05-24,6,775.73,58.18,0.2,2.0,7.0,11.666666666666666,222.38,16.68,5,2015,21,Phones
2015-05-31,11,881.85,77.99000000000001,0.05,6.0,2.0,5.0,775.73,58.18,5,2015,22,Phones
2015-06-07,5,124.95,2.5,0.0,11.0,6.0,6.333333333333333,881.85,77.99000000000001,6,2015,23,Phones
2015-06-14,10,997.86,62.739999999999995,0.13333333333333333,5.0,11.0,7.333333333333333,124.95,2.5,6,2015,24,Phones
2015-06-21,21,1187.43,297.21999999999997,0.13333333333333333,10.0,5.0,8.666666666666666,997.86,62.739999999999995,6,2015,25,Phones
2015-06-28,12,1535.01,160.06,0.2,21.0,10.0,12.0,1187.43,297.21999999999997,6,2015,26,Phones
2015-07-05,2,269.98,72.89,0.0,12.0,21.0,14.333333333333334,1535.01,160.06,7,2015,27,Phones
2015-07-12,15,2060.87,240.94,0.13333333333333333,2.0,12.0,11.666666666666666,269.98,72.89,7,2015,28,Phones
2015-07-19,1,135.99,36.72,0.0,15.0,2.0,9.666666666666666,2060.87,240.94,7,2015,29,Phones
2015-07-26,7,777.5400000000001,52.44,0.2,1.0,15.0,6.0,135.99,36.72,7,2015,30,Phones
2015-08-02,6,137.95,-26.7,0.2,7.0,1.0,7.666666666666667,777.5400000000001,52.44,8,2015,31,Phones
2015-08-09,8,1147.92,329.12,0.0,6.0,7.0,4.666666666666667,137.95,-26.7,8,2015,32,Phones
2015-08-16,26,3398.29,328.09000000000003,0.13333333333333333,8.0,6.0,7.0,1147.92,329.12,8,2015,33,Phones
2015-08-23,0,0.0,0.0,0.0,26.0,8.0,13.333333333333334,3398.29,328.09000000000003,8,2015,34,Phones
2015-08-30,16,1890.0700000000002,307.8,0.16,0.0,26.0,11.333333333333334,0.0,0.0,8,2015,35,Phones
2015-09-06,11,1056.22,72.96000000000001,0.20000000000000004,16.0,0.0,14.0,1890.0700000000002,307.8,9,2015,36,Phones
2015-09-13,17,2219.03,716.0,0.08,11.0,16.0,9.0,1056.22,72.96000000000001,9,2015,37,Phones
2015-09-20,32,2377.52,652.06,0.0,17.0,11.0,14.666666666666666,2219.03,716.0,9,2015,38,Phones
2015-09-27,52,6538.09,1706.09,0.10909090909090911,32.0,17.0,20.0,2377.52,652.06,9,2015,39,Phones
2015-10-04,4,344.76,81.03,0.1,52.0,32.0,33.666666666666664,6538.09,1706.09,10,2015,40,Phones
2015-10-11,11,578.31,6.870000000000001,0.2,4.0,52.0,29.333333333333332,344.76,81.03,10,2015,41,Phones
2015-10-18,13,1293.26,289.98,0.05,11.0,4.0,22.333333333333332,578.31,6.870000000000001,10,2015,42,Phones
2015-10-25,17,527.0799999999999,89.11000000000001,0.12000000000000002,13.0,11.0,9.333333333333334,1293.26,289.98,10,2015,43,Phones
2015-11-01,11,562.16,100.41,0.15000000000000002,17.0,13.0,13.666666666666666,527.0799999999999,89.11000000000001,11,2015,44,Phones
2015-11-08,7,1125.57,269.58,0.05,11.0,17.0,13.666666666666666,562.16,100.41,11,2015,45,Phones
2015-11-15,14,984.87,224.93,0.04,7.0,11.0,11.666666666666666,1125.57,269.58,11,2015,46,Phones
2015-11-22,16,1628.68,304.87,0.2,14.0,7.0,10.666666666666666,984.87,224.93,11,2015,47,Phones
2015-11-29,19,1788.6,7.280000000000015,0.15000000000000002,16.0,14.0,12.333333333333334,1628.68,304.87,11,2015,48,Phones
2015-12-06,26,1517.8,67.9,0.30000000000000004,19.0,16.0,16.333333333333332,1788.6,7.280000000000015,12,2015,49,Phones
2015-12-13,30,2123.8,277.26,0.1142857142857143,26.0,19.0,20.333333333333332,1517.8,67.9,12,2015,50,Phones
2015-12-20,21,1798.43,167.9,0.2285714285714286,30.0,26.0,25.0,2123.8,277.26,12,2015,51,Phones
2015-12-27,22,1513.17,224.87,0.13333333333333333,21.0,30.0,25.666666666666668,1798.43,167.9,12,2015,52,Phones
2016-01-03,2,159.98,14.0,0.2,22.0,21.0,24.333333333333332,1513.17,224.87,1,2016,53,Phones
2016-01-10,12,1190.51,116.72,0.10000000000000002,2.0,22.0,15.0,159.98,14.0,1,2016,1,Phones
2016-01-17,15,1181.84,167.24,0.06666666666666667,12.0,2.0,12.0,1190.51,116.72,1,2016,2,Phones
2016-01-24,4,110.38,-20.24,0.4,15.0,12.0,9.666666666666666,1181.84,167.24,1,2016,3,Phones
2016-01-31,5,1549.56,152.22,0.2,4.0,15.0,10.333333333333334,110.38,-20.24,1,2016,4,Phones
2016-02-07,2,231.98,67.27,0.0,5.0,4.0,8.0,1549.56,152.22,2,2016,5,Phones
2016-02-14,8,963.53,209.75,0.1,2.0,5.0,3.6666666666666665,231.98,67.27,2,2016,6,Phones
2016-02-21,2,39.98,2.0,0.0,8.0,2.0,5.0,963.53,209.75,2,2016,7,Phones
2016-02-28,5,445.96,55.75,0.2,2.0,8.0,4.0,39.98,2.0,2,2016,8,Phones
2016-03-06,12,872.9000000000001,170.75,0.13333333333333333,5.0,2.0,5.0,445.96,55.75,3,2016,9,Phones
2016-03-13,8,1023.8699999999999,-148.54,0.3333333333333333,12.0,5.0,6.333333333333333,872.9000000000001,170.75,3,2016,10,Phones
2016-03-20,5,226.75,43.15,0.13333333333333333,8.0,12.0,8.333333333333334,1023.8699999999999,-148.54,3,2016,11,Phones
2016-03-27,4,403.17,25.2,0.2,5.0,8.0,8.333333333333334,226.75,43.15,3,2016,12,Phones
2016-04-03,12,971.12,24.009999999999998,0.30000000000000004,4.0,5.0,5.666666666666667,403.17,25.2,4,2016,13,Phones
2016-04-10,16,786.4699999999999,96.16,0.16666666666666666,12.0,4.0,7.0,971.12,24.009999999999998,4,2016,14,Phones
2016-04-17,1,36.79,4.14,0.2,16.0,12.0,10.666666666666666,786.4699999999999,96.16,4,2016,15,Phones
2016-04-24,11,95.5,21.75,0.06666666666666667,1.0,16.0,9.666666666666666,36.79,4.14,4,2016,16,Phones
2016-05-01,7,511.56,26.06,0.26666666666666666,11.0,1.0,9.333333333333334,95.5,21.75,5,2016,17,Phones
2016-05-08,19,1292.08,136.17000000000002,0.16666666666666666,7.0,11.0,6.333333333333333,511.56,26.06,5,2016,18,Phones
2016-05-15,32,1732.77,393.91,0.1,19.0,7.0,12.333333333333334,1292.08,136.17000000000002,5,2016,19,Phones
2016-05-22,17,2244.5,256.14,0.12000000000000002,32.0,19.0,19.333333333333332,1732.77,393.91,5,2016,20,Phones
2016-05-29,22,3579.83,447.22,0.2,17.0,32.0,22.666666666666668,2244.5,256.14,5,2016,21,Phones
2016-06-05,22,2180.58,383.46999999999997,0.16666666666666666,22.0,17.0,23.666666666666668,3579.83,447.22,6,2016,22,Phones
2016-06-12,33,5480.81,571.38,0.2,22.0,22.0,20.333333333333332,2180.58,383.46999999999997,6,2016,23,Phones
2016-06-19,6,944.94,247.57,0.0,33.0,22.0,25.666666666666668,5480.81,571.38,6,2016,24,Phones
2016-06-26,19,1461.0,265.99,0.05,6.0,33.0,20.333333333333332,944.94,247.57,6,2016,25,Phones
2016-07-03,13,1206.5900000000001,89.18,0.2,19.0,6.0,19.333333333333332,1461.0,265.99,7,2016,26,Phones
2016-07-10,1,59.99,-13.0,0.4,13.0,19.0,12.666666666666666,1206.5900000000001,89.18,7,2016,27,Phones
2016-07-17,29,2410.39,368.72999999999996,0.17500000000000002,1.0,13.0,11.0,59.99,-13.0,7,2016,28,Phones
2016-07-24,16,297.06,62.69,0.15000000000000002,29.0,1.0,14.333333333333334,2410.39,368.72999999999996,7,2016,29,Phones
2016-07-31,10,1052.5,281.98,0.0,16.0,29.0,15.333333333333334,297.06,62.69,7,2016,30,Phones
2016-08-07,29,4504.88,366.61,0.2285714285714286,10.0,16.0,18.333333333333332,1052.5,281.98,8,2016,31,Phones
2016-08-14,23,2029.12,72.96,0.23333333333333336,29.0,10.0,18.333333333333332,4504.88,366.61,8,2016,32,Phones
2016-08-21,23,1121.83,75.0,0.14285714285714285,23.0,29.0,20.666666666666668,2029.12,72.96,8,2016,33,Phones
2016-08-28,6,318.55,66.93,0.1,23.0,23.0,25.0,1121.83,75.0,8,2016,34,Phones
2016-09-04,23,1548.69,256.49,0.16,6.0,23.0,17.333333333333332,318.55,66.93,9,2016,35,Phones
2016-09-11,11,265.38,10.78,0.25,23.0,6.0,17.333333333333332,1548.69,256.49,9,2016,36,Phones
2016-09-18,22,1452.76,330.83000000000004,0.07500000000000001,11.0,23.0,13.333333333333334,265.38,10.78,9,2016,37,Phones
2016-09-25,18,206.66,37.49,0.13333333333333333,22.0,11.0,18.666666666666668,1452.76,330.83000000000004,9,2016,38,Phones
2016-10-02,5,1860.7800000000002,200.38,0.2,18.0,22.0,17.0,206.66,37.49,10,2016,39,Phones
2016-10-09,22,6142.54,352.35999999999996,0.25,5.0,18.0,15.0,1860.7800000000002,200.38,10,2016,40,Phones
2016-10-16,25,2259.29,544.2,0.10000000000000002,22.0,5.0,15.0,6142.54,352.35999999999996,10,2016,41,Phones
2016-10-23,19,1002.8000000000001,260.49,0.1,25.0,22.0,17.333333333333332,2259.29,544.2,10,2016,42,Phones
2016-10-30,11,1326.3200000000002,119.08000000000001,0.20000000000000004,19.0,25.0,22.0,1002.8000000000001,260.49,10,2016,43,Phones
2016-11-06,7,69.93,0.7,0.0,11.0,19.0,18.333333333333332,1326.3200000000002,119.08000000000001,11,2016,44,Phones
2016-11-13,28,4823.97,893.96,0.10000000000000002,7.0,11.0,12.333333333333334,69.93,0.7,11,2016,45,Phones
2016-11-20,35,2129.47,414.27,0.14,28.0,7.0,15.333333333333334,4823.97,893.96,11,2016,46,Phones
2016-11-27,18,2039.72,102.89,0.17142857142857146,35.0,28.0,23.333333333333332,2129.47,414.27,11,2016,47,Phones
2016-12-04,4,376.37,-71.0,0.30000000000000004,18.0,35.0,27.0,2039.72,102.89,12,2016,48,Phones
2016-12-11,23,1146.69,364.92999999999995,0.12000000000000002,4.0,18.0,19.0,376.37,-71.0,12,2016,49,Phones
2016-12-18,14,724.91,190.92,0.1,23.0,4.0,15.0,1146.69,364.92999999999995,12,2016,50,Phones
2016-12-25,24,5147.219999999999,26.569999999999936,0.20000000000000004,14.0,23.0,13.666666666666666,724.91,190.92,12,2016,51,Phones
2017-01-01,5,604.76,52.92,0.2,24.0,14.0,20.333333333333332,5147.219999999999,26.569999999999936,1,2017,52,Phones
2017-01-08,14,550.3,-17.0,0.25,5.0,24.0,14.333333333333334,604.76,52.92,1,2017,1,Phones
2017-01-15,32,1472.79,164.49,0.17500000000000002,14.0,5.0,14.333333333333334,550.3,-17.0,1,2017,2,Phones
2017-01-22,9,1115.35,96.96000000000001,0.2,32.0,14.0,17.0,1472.79,164.49,1,2017,3,Phones
2017-01-29,22,3382.5499999999997,790.16,0.16,9.0,32.0,18.333333333333332,1115.35,96.96000000000001,1,2017,4,Phones
2017-02-05,19,3071.69,365.4,0.2,22.0,9.0,21.0,3382.5499999999997,790.16,2,2017,5,Phones
2017-02-12,32,5390.41,905.59,0.18333333333333335,19.0,22.0,16.666666666666668,3071.69,365.4,2,2017,6,Phones
2017-02-19,12,775.26,-50.44,0.12000000000000002,32.0,19.0,24.333333333333332,5390.41,905.59,2,2017,7,Phones
2017-02-26,10,621.51,69.11,0.20000000000000004,12.0,32.0,21.0,775.26,-50.44,2,2017,8,Phones
2017-03-05,0,0.0,0.0,0.0,10.0,12.0,18.0,621.51,69.11,3,2017,9,Phones
2017-03-12,16,1466.26,257.93,0.13333333333333333,0.0,10.0,7.333333333333333,0.0,0.0,3,2017,10,Phones
2017-03-19,46,2997.15,31.600000000000023,0.2,16.0,0.0,8.666666666666666,1466.26,257.93,3,2017,11,Phones
2017-03-26,12,1271.5,232.77,0.1,46.0,16.0,20.666666666666668,2997.15,31.600000000000023,3,2017,12,Phones
2017-04-02,21,1805.35,460.59,0.04,12.0,46.0,24.666666666666668,1271.5,232.77,4,2017,13,Phones
2017-04-09,17,843.2,153.44,0.13333333333333333,21.0,12.0,26.333333333333332,1805.35,460.59,4,2017,14,Phones
2017-04-16,14,1503.89,86.62,0.2,17.0,21.0,16.666666666666668,843.2,153.44,4,2017,15,Phones
2017-04-23,3,122.38,-24.48,0.4,14.0,17.0,17.333333333333332,1503.89,86.62,4,2017,16,Phones
2017-04-30,17,1981.56,-39.0,0.26666666666666666,3.0,14.0,11.333333333333334,122.38,-24.48,4,2017,17,Phones
2017-05-07,12,921.54,117.07,0.13333333333333333,17.0,3.0,11.333333333333334,1981.56,-39.0,5,2017,18,Phones
2017-05-14,17,1816.48,397.78000000000003,0.06666666666666667,12.0,17.0,10.666666666666666,921.54,117.07,5,2017,19,Phones
2017-05-21,32,2496.16,345.84000000000003,0.1,17.0,12.0,15.333333333333334,1816.48,397.78000000000003,5,2017,20,Phones
2017-05-28,15,1092.68,181.35000000000002,0.15000000000000002,32.0,17.0,20.333333333333332,2496.16,345.84000000000003,5,2017,21,Phones
2017-06-04,9,590.63,106.82,0.13333333333333333,15.0,32.0,21.333333333333332,1092.68,181.35000000000002,6,2017,22,Phones
2017-06-11,9,1452.12,318.05,0.1,9.0,15.0,18.666666666666668,590.63,106.82,6,2017,23,Phones
2017-06-18,9,473.89,87.28999999999999,0.12000000000000002,9.0,9.0,11.0,1452.12,318.05,6,2017,24,Phones
2017-06-25,6,652.4399999999999,142.69,0.1,9.0,9.0,9.0,473.89,87.28999999999999,6,2017,25,Phones
2017-07-02,30,2689.59,442.95,0.2,6.0,9.0,8.0,652.4399999999999,142.69,7,2017,26,Phones
2017-07-09,20,2613.26,83.55000000000001,0.23333333333333336,30.0,6.0,15.0,2689.59,442.95,7,2017,27,Phones
2017-07-16,37,3190.93,-389.64,0.2857142857142857,20.0,30.0,18.666666666666668,2613.26,83.55000000000001,7,2017,28,Phones
2017-07-23,31,2210.61,157.68999999999997,0.16,37.0,20.0,29.0,3190.93,-389.64,7,2017,29,Phones
2017-07-30,26,2388.23,430.34999999999997,0.10000000000000002,31.0,37.0,29.333333333333332,2210.61,157.68999999999997,7,2017,30,Phones
2017-08-06,10,721.47,-27.859999999999996,0.25,26.0,31.0,31.333333333333332,2388.23,430.34999999999997,8,2017,31,Phones
2017-08-13,8,604.0899999999999,-42.93,0.30000000000000004,10.0,26.0,22.333333333333332,721.47,-27.859999999999996,8,2017,32,Phones
2017-08-20,5,181.75,25.38,0.13333333333333333,8.0,10.0,14.666666666666666,604.0899999999999,-42.93,8,2017,33,Phones
2017-08-27,16,4715.87,428.5,0.1,5.0,8.0,7.666666666666667,181.75,25.38,8,2017,34,Phones
2017-09-03,8,724.5799999999999,88.99000000000001,0.2,16.0,5.0,9.666666666666666,4715.87,428.5,9,2017,35,Phones
2017-09-10,2,257.98,74.81,0.0,8.0,16.0,9.666666666666666,724.5799999999999,88.99000000000001,9,2017,36,Phones
2017-09-17,35,4624.99,660.86,0.13333333333333336,2.0,8.0,8.666666666666666,257.98,74.81,9,2017,37,Phones
2017-09-24,38,4551.15,421.78000000000003,0.10000000000000002,35.0,2.0,15.0,4624.99,660.86,9,2017,38,Phones
2017-10-01,0,0.0,0.0,0.0,38.0,35.0,25.0,4551.15,421.78000000000003,10,2017,39,Phones
2017-10-08,18,1633.16,366.76,0.25,0.0,38.0,24.333333333333332,0.0,0.0,10,2017,40,Phones
2017-10-15,19,1206.32,127.85,0.17142857142857146,18.0,0.0,18.666666666666668,1633.16,366.76,10,2017,41,Phones
2017-10-22,34,4650.23,893.73,0.2,19.0,18.0,12.333333333333334,1206.32,127.85,10,2017,42,Phones
2017-10-29,28,2098.89,219.97,0.225,34.0,19.0,23.666666666666668,4650.23,893.73,10,2017,43,Phones
2017-11-05,9,1285.62,-143.11,0.30000000000000004,28.0,34.0,27.0,2098.89,219.97,11,2017,44,Phones
2017-11-12,24,660.0699999999999,29.73,0.14285714285714285,9.0,28.0,23.666666666666668,1285.62,-143.11,11,2017,45,Phones
2017-11-19,44,1248.45,294.15,0.1,24.0,9.0,20.333333333333332,660.0699999999999,29.73,11,2017,46,Phones
2017-11-26,40,4711.1900000000005,1071.52,0.15,44.0,24.0,25.666666666666668,1248.45,294.15,11,2017,47,Phones
2017-12-03,28,2725.43,705.72,0.08,40.0,44.0,36.0,4711.1900000000005,1071.52,12,2017,48,Phones
2017-12-10,18,684.1400000000001,64.02,0.20000000000000004,28.0,40.0,37.333333333333336,2725.43,705.72,12,2017,49,Phones
2017-12-17,14,1368.13,1.4099999999999948,0.23333333333333336,18.0,28.0,28.666666666666668,684.1400000000001,64.02,12,2017,50,Phones
2017-12-24,17,1473.94,328.63,0.15000000000000002,14.0,18.0,20.0,1368.13,1.4099999999999948,12,2017,51,Phones
2017-12-31,17,663.03,17.32,0.12000000000000002,17.0,14.0,16.333333333333332,1473.94,328.63,12,2017,52,Phones
2014-01-26,11,570.48,20.03,0.0,11.0,9.0,10.0,1898.4299999999998,273.0,1,2014,4,Storage
2014-02-02,3,287.17,21.21,0.0,11.0,11.0,10.333333333333334,570.48,20.03,2,2014,5,Storage
2014-02-09,4,1195.32,333.44,0.0,3.0,11.0,8.333333333333334,287.17,21.21,2,2014,6,Storage
2014-02-16,2,362.92,105.25,0.0,4.0,3.0,6.0,1195.32,333.44,2,2014,7,Storage
2014-02-23,2,12.62,-2.52,0.2,2.0,4.0,3.0,362.92,105.25,2,2014,8,Storage
2014-03-02,0,0.0,0.0,0.0,2.0,2.0,2.6666666666666665,12.62,-2.52,3,2014,9,Storage
2014-03-09,13,198.73000000000002,5.669999999999998,0.13333333333333333,0.0,2.0,1.3333333333333333,0.0,0.0,3,2014,10,Storage
2014-03-16,8,332.67,29.86,0.12000000000000002,13.0,0.0,5.0,198.73000000000002,5.669999999999998,3,2014,11,Storage
2014-03-23,13,2229.02,418.11,0.1,8.0,13.0,7.0,332.67,29.86,3,2014,12,Storage
2014-03-30,5,145.14000000000001,6.47,0.0,13.0,8.0,11.333333333333334,2229.02,418.11,3,2014,13,Storage
2014-04-06,13,860.19,-37.72,0.06666666666666667,5.0,13.0,8.666666666666666,145.14000000000001,6.47,4,2014,14,Storage
2014-04-13,1,43.57,13.07,0.0,13.0,5.0,10.333333333333334,860.19,-37.72,4,2014,15,Storage
2014-04-20,5,44.84,5.61,0.2,1.0,13.0,6.333333333333333,43.57,13.07,4,2014,16,Storage
2014-04-27,6,828.84,0.0,0.0,5.0,1.0,6.333333333333333,44.84,5.61,4,2014,17,Storage
2014-05-04,38,2419.75,335.51,0.125,6.0,5.0,4.0,828.84,0.0,5,2014,18,Storage
2014-05-11,26,1907.6499999999999,-149.44,0.16666666666666666,38.0,6.0,16.333333333333332,2419.75,335.51,5,2014,19,Storage
2014-05-18,10,277.62,-11.499999999999998,0.1,26.0,38.0,23.333333333333332,1907.6499999999999,-149.44,5,2014,20,Storage
2014-05-25,5,66.96,-13.39,0.2,10.0,26.0,24.666666666666668,277.62,-11.499999999999998,5,2014,21,Storage
2014-06-01,7,461.94,14.89,0.1,5.0,10.0,13.666666666666666,66.96,-13.39,6,2014,22,Storage
2014-06-08,0,0.0,0.0,0.0,7.0,5.0,7.333333333333333,461.94,14.89,6,2014,23,Storage
2014-06-15,17,1785.01,373.07,0.1,0.0,7.0,4.0,0.0,0.0,6,2014,24,Storage
2014-06-22,16,1210.08,-107.33,0.05,17.0,0.0,8.0,1785.01,373.07,6,2014,25,Storage
2014-06-29,5,306.2,0.0,0.0,16.0,17.0,11.0,1210.08,-107.33,6,2014,26,Storage
2014-07-06,12,512.8,14.600000000000001,0.0,5.0,16.0,12.666666666666666,306.2,0.0,7,2014,27,Storage
2014-07-13,25,520.65,87.71000000000001,0.06666666666666667,12.0,5.0,11.0,512.8,14.600000000000001,7,2014,28,Storage
2014-07-20,12,960.1700000000001,200.28,0.15000000000000002,25.0,12.0,14.0,520.65,87.71000000000001,7,2014,29,Storage
2014-07-27,20,716.68,55.620000000000005,0.08,12.0,25.0,16.333333333333332,960.1700000000001,200.28,7,2014,30,Storage
2014-08-03,0,0.0,0.0,0.0,20.0,12.0,19.0,716.68,55.620000000000005,8,2014,31,Storage
2014-08-10,27,2876.94,158.89,0.04,0.0,20.0,10.666666666666666,0.0,0.0,8,2014,32,Storage
2014-08-17,5,99.49000000000001,8.97,0.2,27.0,0.0,15.666666666666666,2876.94,158.89,8,2014,33,Storage
2014-08-24,3,344.91,10.35,0.0,5.0,27.0,10.666666666666666,99.49000000000001,8.97,8,2014,34,Storage
2014-08-31,7,144.78,22.78,0.0,3.0,5.0,11.666666666666666,344.91,10.35,8,2014,35,Storage
2014-09-07,7,107.17,19.060000000000002,0.0,7.0,3.0,5.0,144.78,22.78,9,2014,36,Storage
2014-09-14,28,1299.79,62.82,0.10000000000000002,7.0,7.0,5.666666666666667,107.17,19.060000000000002,9,2014,37,Storage
2014-09-21,12,159.86,32.56,0.1,28.0,7.0,14.0,1299.79,62.82,9,2014,38,Storage
2014-09-28,24,1514.91,77.69,0.028571428571428574,12.0,28.0,15.666666666666666,159.86,32.56,9,2014,39,Storage
2014-10-05,24,4703.51,179.38,0.08,24.0,12.0,21.333333333333332,1514.91,77.69,10,2014,40,Storage
2014-10-12,6,598.3499999999999,172.58,0.0,24.0,24.0,20.0,4703.51,179.38,10,2014,41,Storage
2014-10-19,25,1127.43,20.730000000000004,0.04,6.0,24.0,18.0,598.3499999999999,172.58,10,2014,42,Storage
2014-10-26,15,1010.3299999999999,25.21,0.1,25.0,6.0,18.333333333333332,1127.43,20.730000000000004,10,2014,43,Storage
2014-11-02,16,692.3,73.83,0.0,15.0,25.0,15.333333333333334,1010.3299999999999,25.21,11,2014,44,Storage
2014-11-09,8,462.41999999999996,43.15,0.0,16.0,15.0,18.666666666666668,692.3,73.83,11,2014,45,Storage
2014-11-16,16,1462.1399999999999,76.6,0.05,8.0,16.0,13.0,462.41999999999996,43.15,11,2014,46,Storage
2014-11-23,25,3875.1,793.14,0.06666666666666667,16.0,8.0,13.333333333333334,1462.1399999999999,76.6,11,2014,47,Storage
2014-11-30,14,2433.2000000000003,-119.45000000000002,0.13333333333333333,25.0,16.0,16.333333333333332,3875.1,793.14,11,2014,48,Storage
2014-12-07,9,249.75,44.96,0.0,14.0,25.0,18.333333333333332,2433.2000000000003,-119.45000000000002,12,2014,49,Storage
2014-12-14,8,79.96000000000001,11.790000000000001,0.06666666666666667,9.0,14.0,16.0,249.75,44.96,12,2014,50,Storage
2014-12-21,5,155.07,-7.74,0.1,8.0,9.0,10.333333333333334,79.96000000000001,11.790000000000001,12,2014,51,Storage
2014-12-28,47,3341.67,178.99,0.09230769230769233,5.0,8.0,7.333333333333333,155.07,-7.74,12,2014,52,Storage
